customer_id,first_purchase_date,last_purchase_date,country,total_monetary,recency,frequency,monetary_avg,tenure,forecasted_purchases_90d,expected_monetary_avg,clv_365d,p_alive,urgency_status_behavioral,risk_status_statistical,action_segment,aggressive_winback_flag
13087,2009-12-13 15:16:00,2009-12-13 15:16:00,United Kingdom,313.64,0.0,0.0,313.64,725.8986111111008,0.07080072925410366,0.1833331776012081,0.0,0.1833331776012081,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13088,2010-10-18 15:35:00,2010-10-18 15:35:00,United Kingdom,236.11,0.0,0.0,236.11,416.88541666651145,0.11743680405944555,0.2504092074221686,0.0,0.2504092074221686,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13089,2009-12-02 15:44:00,2011-12-07 09:02:00,United Kingdom,113416.91,734.7208333332092,45.0,558.7039901477833,736.8791666664183,23.026640851190688,0.9988793750086349,325204.06543040654,0.9988793750086349,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13090,2010-08-02 13:58:00,2011-12-01 12:39:00,United Kingdom,13091.74,485.94513888889924,23.0,545.4891666666666,493.9527777777985,3.8492815916492273,0.9923991789016052,50232.27966910735,0.9923991789016052,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13091,2009-12-10 11:50:00,2011-11-11 15:54:00,United Kingdom,2321.8199999999997,701.1694444445893,2.0,773.94,729.0416666665114,0.28769229527350176,0.9572432727993045,4838.57872914241,0.9572432727993045,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13092,2010-02-10 08:44:00,2011-09-30 11:18:00,United Kingdom,2140.28,597.1069444441237,11.0,178.35666666666668,667.1708333329298,1.3999885881274419,0.9658519522270997,6640.368435771528,0.9658519522270997,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13093,2009-12-04 10:32:00,2011-03-09 12:14:00,United Kingdom,54144.25,460.0708333333023,45.0,984.4409090909091,735.0958333332092,1.470820083129242e-07,2.361611862295797e-08,0.0021416681851546106,2.361611862295797e-08,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13094,2010-11-15 14:15:00,2011-11-18 14:07:00,United Kingdom,2209.4400000000005,367.9944444443099,12.0,169.9569230769231,388.94097222201526,2.5178945557651926,0.9819879001276471,10787.614639799955,0.9819879001276471,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13095,2011-09-30 12:03:00,2011-09-30 12:03:00,United Kingdom,74.39999999999999,0.0,0.0,74.39999999999999,70.0326388888061,0.4517788406553758,0.5785562584497637,0.0,0.5785562584497637,Low Urgency,High Risk,7. DE-MARKET (Budget Save/Ignore),False
13096,2010-11-10 14:08:00,2010-11-10 14:08:00,United Kingdom,419.70000000000005,0.0,0.0,419.70000000000005,393.9458333333023,0.12347546004067124,0.2582805919440404,0.0,0.2582805919440404,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13097,2009-12-01 13:31:00,2011-11-07 10:43:00,United Kingdom,13324.1,705.8833333333023,27.0,475.8607142857143,737.9715277776122,3.0925573433033477,0.9855952738170259,36862.55638859547,0.9855952738170259,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13098,2011-01-26 13:46:00,2011-12-08 14:14:00,United Kingdom,28882.440000000002,316.01944444468245,27.0,1031.5157142857142,316.96111111110076,6.668958509541569,0.9950562565408048,155072.2629066697,0.9950562565408048,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13099,2011-09-01 17:40:00,2011-09-01 17:40:00,United Kingdom,207.35999999999999,0.0,0.0,207.35999999999999,98.79861111100763,0.36533922286387027,0.5064845522197676,0.0,0.5064845522197676,Low Urgency,High Risk,7. DE-MARKET (Budget Save/Ignore),False
13101,2010-01-27 15:49:00,2011-04-19 14:37:00,United Kingdom,695.4000000000001,446.95000000018626,3.0,173.85,680.875694444403,0.3934896225950676,0.8887209622967055,2061.7438175103684,0.8887209622967055,Medium Urgency,Medium Risk,5. CRITICAL RISK (Aggressive Nudge),False
13102,2010-05-06 13:12:00,2011-12-08 12:52:00,United Kingdom,11380.1,580.9861111114733,36.0,307.57027027027027,581.9847222222015,5.161777787430888,0.9962963990501339,39329.74824156603,0.9962963990501339,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13103,2010-05-11 14:41:00,2011-10-31 09:38:00,United Kingdom,709.64,537.7895833333023,2.0,236.54666666666665,576.9229166666046,0.3560004693389936,0.9541348723163333,2432.7492073436665,0.9541348723163333,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13104,2010-02-24 15:06:00,2011-12-06 13:10:00,United Kingdom,1709.1,649.9194444441237,8.0,189.89999999999998,652.9055555551313,1.0809690994179424,0.9855164565543388,5594.010400726073,0.9855164565543388,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13105,2010-09-29 13:41:00,2010-09-29 13:41:00,United Kingdom,72.0,0.0,0.0,72.0,435.964583333116,0.11284683547238694,0.2443240542805729,0.0,0.2443240542805729,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13106,2010-10-22 13:10:00,2011-07-29 15:12:00,United Kingdom,603.46,280.08472222229466,1.0,301.73,412.98611111100763,0.28267965454011346,0.907516631659259,2236.70790274295,0.907516631659259,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13107,2010-02-04 10:50:00,2011-10-26 14:52:00,United Kingdom,5253.07,629.1680555553176,8.0,583.6744444444444,673.0833333330229,1.0410708567717222,0.9762496678125723,14709.615336669627,0.9762496678125723,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13108,2010-09-30 17:09:00,2010-12-02 10:35:00,United Kingdom,748.4599999999998,62.72638888889924,1.0,374.23,434.82013888889924,0.18257671974570927,0.6136292811314137,1459.6834072732681,0.6136292811314137,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
13109,2010-06-06 12:59:00,2011-10-11 10:16:00,United Kingdom,1134.0300000000002,491.8868055557832,2.0,378.01,550.9937499999069,0.3694564255696422,0.949441026109222,3428.4021825396294,0.949441026109222,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13110,2009-12-01 14:14:00,2011-11-08 14:30:00,United Kingdom,2957.4700000000003,707.0111111109145,11.0,246.45583333333335,737.9416666664183,1.2978002545185412,0.9832553677409454,8374.184943531429,0.9832553677409454,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13111,2009-12-21 09:00:00,2009-12-21 09:00:00,United Kingdom,321.88,0.0,0.0,321.88,718.1597222220153,0.07151187950922398,0.1844640836478174,0.0,0.1844640836478174,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13112,2010-06-16 17:03:00,2010-06-16 17:03:00,United Kingdom,20.6,0.0,0.0,20.6,540.8243055553176,0.09289369416201226,0.21670297913277012,0.0,0.21670297913277012,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13113,2010-03-28 16:13:00,2011-12-09 12:49:00,United Kingdom,18230.07,620.8583333333954,36.0,492.7045945945946,620.8590277777985,4.865371310859621,0.9965043615364865,59254.45333671349,0.9965043615364865,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13114,2009-12-09 09:56:00,2009-12-09 09:56:00,United Kingdom,234.38,0.0,0.0,234.38,730.120833333116,0.07041866836889449,0.18272382347072894,0.0,0.18272382347072894,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13115,2010-04-19 13:29:00,2011-11-28 12:38:00,United Kingdom,5494.700000000001,587.964583333116,9.0,549.47,598.9729166664183,1.305653097358328,0.9851542660994612,17321.678477620222,0.9851542660994612,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13116,2011-07-24 14:33:00,2011-07-24 14:33:00,United Kingdom,501.14000000000004,0.0,0.0,501.14,137.928472221829,0.28995076949444704,0.43844786745388803,0.0,0.43844786745388803,Medium Urgency,High Risk,8. DORMANT RE-ACT (Annual Sweep),False
13117,2010-03-26 13:50:00,2011-11-18 12:02:00,United Kingdom,2255.6600000000003,601.9249999998137,17.0,125.31444444444443,622.9583333330229,2.3127263242857947,0.9876023518217204,7824.9704618288815,0.9876023518217204,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13118,2010-09-26 15:46:00,2011-11-20 12:46:00,United Kingdom,2415.4099999999994,419.875,8.0,268.37888888888887,438.8777777776122,1.5428562479562802,0.9804373603678104,10236.865358297908,0.9804373603678104,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13119,2010-02-09 08:38:00,2010-02-09 08:38:00,United Kingdom,134.9,0.0,0.0,134.9,668.1749999998137,0.07647318667806909,0.19223828341367666,0.0,0.19223828341367666,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13120,2011-04-15 10:19:00,2011-04-15 10:19:00,United Kingdom,30.599999999999998,0.0,0.0,30.599999999999998,238.1048611109145,0.18978703359287358,0.33694321945202527,0.0,0.33694321945202527,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13121,2011-03-15 16:47:00,2011-03-15 16:47:00,United Kingdom,283.72999999999996,0.0,0.0,283.73,268.83541666623205,0.17160973168832472,0.31657136118151075,0.0,0.31657136118151075,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13122,2011-04-13 14:12:00,2011-09-06 15:53:00,United Kingdom,922.39,146.07013888889924,1.0,461.195,239.94305555522442,0.44615859679787234,0.8999375507489947,4201.898256500351,0.8999375507489947,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13123,2010-06-28 12:43:00,2010-08-24 10:18:00,United Kingdom,506.75,56.899305555503815,1.0,253.375,529.0048611108214,0.1302115600739248,0.5221791545020592,845.7033567697858,0.5221791545020592,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13124,2010-11-19 15:50:00,2011-09-11 12:45:00,United Kingdom,4641.66,295.87152777798474,3.0,1160.415,384.875,0.692743116667919,0.9336584984393765,16076.917134747997,0.9336584984393765,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13125,2010-07-04 11:58:00,2010-07-04 11:58:00,United Kingdom,148.61999999999998,0.0,0.0,148.62,523.0361111108214,0.09576605782428857,0.2208080444065763,0.0,0.2208080444065763,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13126,2010-03-02 12:24:00,2011-12-05 10:00:00,United Kingdom,3774.81,642.8999999999069,12.0,290.37,647.0180555554107,1.60247991443566,0.9894655921297909,11841.630203608662,0.9894655921297909,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13127,2011-09-23 10:26:00,2011-09-23 10:26:00,United Kingdom,259.17,0.0,0.0,259.17,77.09999999962747,0.4269495261069197,0.5583988394835732,0.0,0.5583988394835732,Low Urgency,High Risk,7. DE-MARKET (Budget Save/Ignore),False
13128,2010-03-18 15:08:00,2010-03-18 15:08:00,United Kingdom,263.5,0.0,0.0,263.5,630.9041666663252,0.0806451036314205,0.1986284031731556,0.0,0.1986284031731556,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13129,2010-06-28 11:54:00,2010-09-13 13:47:00,United Kingdom,233.25,77.07847222266719,1.0,116.625,529.0388888888992,0.14754699377061062,0.5917329541697982,737.2852719382664,0.5917329541697982,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13130,2011-09-06 15:30:00,2011-09-06 15:30:00,United Kingdom,64.0,0.0,0.0,64.0,93.88888888852671,0.3776669136903373,0.5171078479794359,0.0,0.5171078479794359,Low Urgency,High Risk,7. DE-MARKET (Budget Save/Ignore),False
13131,2010-02-09 09:47:00,2011-11-16 13:21:00,United Kingdom,3313.77,645.1486111111008,6.0,473.3957142857143,668.1270833332092,0.8063835730917267,0.9780486103570712,9347.891970549006,0.9780486103570712,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13132,2011-03-23 12:44:00,2011-03-23 12:44:00,United Kingdom,77.3,0.0,0.0,77.3,261.0041666664183,0.17590285729444047,0.3214521431591275,0.0,0.3214521431591275,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13133,2010-09-06 15:30:00,2011-03-11 10:31:00,United Kingdom,200.45,185.7923611109145,2.0,66.81666666666668,458.8888888885267,0.3516630590328962,0.7659005436495975,1203.9941653487615,0.7659005436495975,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
13134,2010-10-19 13:21:00,2011-09-15 10:35:00,United Kingdom,2475.23,330.8847222221084,5.0,412.53833333333336,415.9784722221084,1.0098232395956177,0.9386172469770996,9600.32775013176,0.9386172469770996,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13135,2010-08-05 17:28:00,2011-05-27 10:52:00,United Kingdom,3371.45,294.72500000009313,1.0,1685.725,490.8069444443099,0.23784023620839126,0.8911668371894621,6313.607362181838,0.8911668371894621,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13136,2009-12-08 18:30:00,2011-10-14 13:41:00,United Kingdom,6274.56,674.7993055554107,12.0,482.65846153846155,730.7638888885267,1.4109644318456624,0.9753363997688259,16883.283765924003,0.9753363997688259,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13137,2010-07-25 15:40:00,2011-11-29 12:09:00,United Kingdom,7586.9400000000005,491.8534722221084,15.0,474.18375,501.8819444440305,2.5015001912399004,0.9893859062677214,28447.44834120725,0.9893859062677214,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13138,2010-11-08 11:45:00,2011-11-17 16:51:00,United Kingdom,1274.0100000000002,374.21249999990687,6.0,182.00142857142856,396.0451388885267,1.2910199927838537,0.9753790735354625,6230.397991375498,0.9753790735354625,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13139,2010-09-28 09:12:00,2011-11-23 13:54:00,United Kingdom,8202.98,421.1958333333023,7.0,1025.3725,437.151388888713,1.3679000535025523,0.9799196173923097,31352.432372808988,0.9799196173923097,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13140,2010-08-05 19:05:00,2011-08-23 15:33:00,United Kingdom,1054.9199999999998,382.85277777770534,4.0,210.984,490.7395833330229,0.7128205882277908,0.9345003542914868,4041.8845805446713,0.9345003542914868,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13141,2009-12-09 13:34:00,2011-09-16 09:54:00,United Kingdom,7656.08,645.8472222224809,16.0,450.35764705882355,729.969444444403,1.815221859040358,0.9517579767439827,20067.26593736751,0.9517579767439827,Medium Urgency,Low Risk,2. VALUE MONITOR (Soft Nudge),False
13142,2011-11-20 16:07:00,2011-11-20 16:07:00,United Kingdom,307.09,0.0,0.0,307.09,18.863194444216788,0.7815981061917363,0.8177578909519775,0.0,0.8177578909519775,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13143,2010-05-04 12:22:00,2010-05-04 12:22:00,United Kingdom,405.09999999999997,0.0,0.0,405.1,584.0194444442168,0.08658737439130564,0.20751791878014897,0.0,0.20751791878014897,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13144,2010-10-04 14:14:00,2011-01-11 11:15:00,United Kingdom,135.35,98.87569444440305,1.0,67.675,430.9416666664183,0.215026592497604,0.7169416551147656,967.4700834473039,0.7169416551147656,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
13145,2010-04-19 11:11:00,2011-10-31 12:45:00,United Kingdom,1128.52,560.0652777776122,6.0,161.21714285714285,599.0687499996275,0.8875217106204804,0.973440789810143,4083.8298066885927,0.973440789810143,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13146,2011-11-13 15:29:00,2011-11-13 15:29:00,United Kingdom,228.90999999999997,0.0,0.0,228.91,25.88958333292976,0.7102228734927307,0.7695527318956904,0.0,0.7695527318956904,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13147,2011-09-01 12:28:00,2011-11-29 13:59:00,United Kingdom,712.8000000000001,89.06319444486871,3.0,178.20000000000002,99.01527777779847,2.058273734131515,0.961668078385796,9218.257012336884,0.961668078385796,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13148,2009-12-07 15:26:00,2011-11-10 15:23:00,United Kingdom,8497.820000000002,702.9979166667908,25.0,326.83923076923077,731.8916666666046,2.895151224113692,0.9870815534284502,23960.261482070433,0.9870815534284502,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13149,2011-02-23 13:57:00,2011-11-25 13:09:00,United Kingdom,1676.0600000000002,274.96666666679084,3.0,419.015,288.9534722222015,0.9170136125057268,0.9651690507272032,8605.175440587891,0.9651690507272032,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13150,2010-03-19 09:03:00,2010-08-12 12:59:00,United Kingdom,449.96999999999997,146.16388888889924,2.0,149.98999999999998,630.1576388888061,0.1669879227369989,0.48537316637755357,735.4994652541657,0.48537316637755357,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13151,2010-03-22 10:26:00,2011-02-17 12:29:00,United Kingdom,2465.21,332.0854166666977,2.0,821.7366666666667,627.0999999996275,0.29241761820194545,0.8461477882006451,4841.564624274033,0.8461477882006451,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
13152,2010-01-14 10:01:00,2010-10-18 13:44:00,United Kingdom,2146.38,277.1548611111939,6.0,306.6257142857143,694.1173611111008,0.15259991253192196,0.19175189525356764,845.2621271588862,0.19175189525356764,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13153,2011-12-04 12:14:00,2011-12-04 12:14:00,United Kingdom,486.22000000000014,0.0,0.0,486.22,5.024999999906868,0.9749847331057049,0.9414134313546066,0.0,0.9414134313546066,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13154,2009-12-04 08:46:00,2010-11-05 16:00:00,United Kingdom,1624.8400000000001,336.30138888861984,2.0,541.6133333333333,735.1694444441237,0.23661175007084825,0.7934502739036929,2770.484602455555,0.7934502739036929,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
13155,2010-08-05 09:30:00,2011-11-06 15:41:00,United Kingdom,1370.48,458.25763888889924,5.0,228.41333333333333,491.1388888885267,0.9004220510378576,0.9709764562372138,5413.066399297568,0.9709764562372138,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13156,2010-02-01 13:45:00,2010-11-19 13:09:00,United Kingdom,1586.54,290.97500000009313,2.0,528.8466666666667,675.9618055555038,0.24914015493149855,0.7727088593680012,2812.9453707092734,0.7727088593680012,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
13157,2010-03-08 11:59:00,2011-10-21 13:50:00,United Kingdom,5687.36,592.0770833333954,8.0,631.9288888888889,641.0354166664183,1.0865740380669704,0.9739820299166606,16434.594993500436,0.9739820299166606,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13158,2010-11-16 17:12:00,2011-09-06 11:58:00,United Kingdom,1508.18,293.78194444440305,4.0,301.636,387.8180555552244,0.8737861101015321,0.9287739623572886,6337.659779896051,0.9287739623572886,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13159,2011-08-16 11:44:00,2011-12-01 11:20:00,United Kingdom,1429.35,106.98333333292976,3.0,357.3375,115.04583333292976,1.8660013261453174,0.9641563193832682,13975.71016898993,0.9641563193832682,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13160,2011-11-17 13:07:00,2011-11-17 13:07:00,United Kingdom,91.8,0.0,0.0,91.8,21.988194444216788,0.7481477375449812,0.7953623187851571,0.0,0.7953623187851571,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13161,2010-07-27 12:44:00,2011-01-30 14:03:00,United Kingdom,472.13,187.05486111110076,1.0,236.065,500.0041666664183,0.21332328314713708,0.8128293366413278,1478.6123965424367,0.8128293366413278,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
13162,2009-12-04 13:59:00,2011-08-09 15:59:00,United Kingdom,9275.49,613.0833333330229,15.0,579.718125,734.9520833329298,1.6006137604756774,0.8986520325542182,21908.652127582023,0.8986520325542182,Medium Urgency,Medium Risk,5. CRITICAL RISK (Aggressive Nudge),False
13163,2010-04-08 16:21:00,2010-04-08 16:21:00,United Kingdom,17.65,0.0,0.0,17.65,609.8534722221084,0.08320899838681561,0.2024933599990279,0.0,0.2024933599990279,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13164,2010-02-10 11:52:00,2010-05-19 13:52:00,United Kingdom,372.20000000000005,98.08333333348855,1.0,186.1,667.0402777777053,0.11454332866959066,0.5683337339254942,680.8108198774808,0.5683337339254942,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13165,2010-10-22 17:04:00,2011-10-24 15:05:00,United Kingdom,1451.16,366.9173611109145,2.0,483.72,412.8236111109145,0.4789870964575248,0.9493134401815737,5169.897054679944,0.9493134401815737,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13166,2010-10-21 14:29:00,2011-03-01 15:16:00,United Kingdom,875.9299999999998,131.0326388888061,1.0,437.965,413.93124999990687,0.24458568551153329,0.7868132924284269,2268.2579550434807,0.7868132924284269,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
13167,2010-11-14 12:58:00,2011-11-21 12:24:00,United Kingdom,1125.1499999999999,371.97638888889924,4.0,225.03000000000003,389.9944444443099,0.908575143567004,0.9705186817880218,5365.118340775526,0.9705186817880218,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13168,2010-06-15 15:00:00,2011-11-03 12:56:00,United Kingdom,1840.73,505.91388888889924,4.0,368.146,541.9097222220153,0.6746303355980249,0.9676251390122463,6105.583854114255,0.9676251390122463,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13169,2010-05-26 15:58:00,2011-10-07 12:11:00,United Kingdom,840.0800000000002,498.8423611111939,2.0,280.0266666666667,561.8694444443099,0.3626714272286847,0.9487862850019783,2743.664085965803,0.9487862850019783,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13170,2011-11-13 12:19:00,2011-11-13 12:19:00,United Kingdom,108.80999999999997,0.0,0.0,108.81,26.021527777425945,0.7090077445834205,0.7687180855110757,0.0,0.7687180855110757,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13171,2011-02-13 14:16:00,2011-11-18 10:27:00,United Kingdom,468.40999999999997,277.8409722223878,2.0,156.13666666666666,298.9402777776122,0.6374174779978803,0.954358810148049,3202.8676730021534,0.954358810148049,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13172,2010-11-04 15:10:00,2010-11-04 15:10:00,United Kingdom,69.6,0.0,0.0,69.6,399.9027777775191,0.12184841454133832,0.25617423961471697,0.0,0.25617423961471697,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13173,2009-12-10 12:52:00,2011-12-05 15:51:00,United Kingdom,2399.8199999999997,725.124305555597,10.0,218.16545454545457,728.9986111107282,1.2052651679519666,0.9878751825593801,7016.537898097312,0.9878751825593801,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13174,2009-12-04 15:40:00,2011-11-23 14:35:00,United Kingdom,7995.36,718.9548611110076,11.0,666.28,734.8819444440305,1.307288377016685,0.9866157410102427,21420.808020421115,0.9866157410102427,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13175,2009-12-04 12:11:00,2010-05-06 13:13:00,United Kingdom,831.45,153.04305555531755,1.0,415.725,735.027083333116,0.12066048932872235,0.6552289124961158,1101.4779978506044,0.6552289124961158,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
13176,2011-10-24 15:43:00,2011-10-24 15:43:00,United Kingdom,481.48999999999995,0.0,0.0,481.49,45.879861110821366,0.563967620739521,0.6651835242679588,0.0,0.6651835242679588,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13177,2010-10-05 10:35:00,2011-10-06 09:56:00,United Kingdom,512.2,365.972916666884,1.0,256.1,430.09375,0.2796645738542849,0.9308227403287552,2072.4880879607285,0.9308227403287552,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13178,2009-12-16 14:00:00,2011-11-13 16:14:00,United Kingdom,14059.19,697.093055555597,20.0,669.4852380952382,722.9513888885267,2.358421109633122,0.9877271177584348,39136.90319324742,0.9877271177584348,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13179,2010-03-31 11:40:00,2010-03-31 11:40:00,United Kingdom,572.3100000000001,0.0,0.0,572.3100000000001,618.0486111110076,0.08219171589453955,0.20096532904157802,0.0,0.20096532904157802,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13180,2010-04-11 13:37:00,2010-04-11 13:37:00,United Kingdom,86.10000000000001,0.0,0.0,86.10000000000001,606.9673611107282,0.08357328146098408,0.20303881608463112,0.0,0.20303881608463112,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13181,2010-11-23 15:05:00,2010-11-23 15:05:00,United Kingdom,359.69000000000005,0.0,0.0,359.69,380.90625,0.12719330374309154,0.26305499187623715,0.0,0.26305499187623715,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13182,2011-10-25 13:46:00,2011-10-25 13:46:00,United Kingdom,121.17999999999999,0.0,0.0,121.18,44.96111111110076,0.5693507709453826,0.6691800043635364,0.0,0.6691800043635364,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13183,2010-03-14 12:32:00,2011-12-02 10:30:00,United Kingdom,7036.18,627.9152777777053,14.0,469.07866666666666,635.0124999997206,1.8900869625502494,0.9901054205326172,21863.659696364848,0.9901054205326172,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13184,2011-02-22 17:25:00,2011-11-25 12:02:00,United Kingdom,1668.9500000000003,275.7756944443099,9.0,166.895,289.8090277775191,2.471680222180821,0.9811586234229908,10315.307724105103,0.9811586234229908,Low Urgency,Low Risk,1. CHAMPIONS (Protect/Grow),False
13185,2011-03-17 11:56:00,2011-03-17 11:56:00,United Kingdom,71.4,0.0,0.0,71.4,267.03749999962747,0.17257670798204466,0.31767461465538205,0.0,0.31767461465538205,High Urgency,High Risk,9. CONSERVATIVE CHURN (High-Cost Win-Back),False
13186,2011-08-03 09:09:00,2011-10-31 11:40:00,United Kingdom,1575.8900000000006,89.1048611109145,2.0,525.2966666666667,128.15347222192213,1.2051368957944022,0.9276605390315061,12087.190199183053,0.9276605390315061,Low Urgency,Medium Risk,4. ENGAGEMENT DRIVE (Nurture/Feature),False
13187,2010-03-25 17:18:00,2011-01-06 18:57:00,United Kingdom,341.35999999999996,287.06875000009313,3.0,85.34,623.8138888888061,0.34758497508128583,0.7240209840331205,1129.5136260587599,0.7240209840331205,High Urgency,Medium Risk,6. DANGEROUS LAPSE (High-Impact),False
